created_at,full_name,openrank_monthly
2025-09-01,manticoresoftware/manticoresearch,31.84084701538086
2024-10-01,mariadb/server,67.59413146972656
2024-11-01,mariadb/server,67.60105895996094
2024-12-01,mariadb/server,56.95252227783203
2025-01-01,mariadb/server,60.07398986816406
2025-02-01,mariadb/server,63.23159408569336
2025-03-01,mariadb/server,72.76953887939453
2025-04-01,mariadb/server,76.57212829589844
2025-05-01,mariadb/server,66.77778625488281
2025-06-01,mariadb/server,65.69363403320312
2025-07-01,mariadb/server,59.312232971191406
2025-08-01,mariadb/server,61.15165328979492
2025-09-01,mariadb/server,60.517784118652344
2024-10-01,marqo-ai/marqo,17.961633682250977
2024-11-01,marqo-ai/marqo,16.28384780883789
2024-12-01,marqo-ai/marqo,17.114700317382812
2025-01-01,marqo-ai/marqo,17.7745304107666
2025-02-01,marqo-ai/marqo,17.33434295654297
2025-03-01,marqo-ai/marqo,18.773630142211914
2025-04-01,marqo-ai/marqo,17.131052017211914
2025-05-01,marqo-ai/marqo,16.4735164642334
2025-06-01,marqo-ai/marqo,14.190597534179688
2025-07-01,marqo-ai/marqo,16.352283477783203
2025-08-01,marqo-ai/marqo,14.054608345031738
2025-09-01,marqo-ai/marqo,13.383359909057617
2024-10-01,matrixorigin/matrixone,89.6214370727539
2024-11-01,matrixorigin/matrixone,98.53453063964844
2024-12-01,matrixorigin/matrixone,93.1936264038086
2025-01-01,matrixorigin/matrixone,87.63159942626953
2025-02-01,matrixorigin/matrixone,72.31371307373047
2025-03-01,matrixorigin/matrixone,69.07966613769531
2025-04-01,matrixorigin/matrixone,65.79861450195312
2025-05-01,matrixorigin/matrixone,59.009525299072266
2025-06-01,matrixorigin/matrixone,57.41508483886719
2025-07-01,matrixorigin/matrixone,52.985164642333984
2025-08-01,matrixorigin/matrixone,47.22665023803711
2025-09-01,matrixorigin/matrixone,46.356658935546875
2024-10-01,mbdavid/litedb,6.270891189575195
2024-10-01,meilisearch/meilisearch,24.26921272277832
2024-11-01,meilisearch/meilisearch,25.81222915649414
2024-12-01,meilisearch/meilisearch,26.36005210876465
2025-01-01,meilisearch/meilisearch,29.182523727416992
2025-02-01,meilisearch/meilisearch,25.17849349975586
2025-03-01,meilisearch/meilisearch,24.80806541442871
2025-04-01,meilisearch/meilisearch,21.57963752746582
2025-05-01,meilisearch/meilisearch,26.345767974853516
2025-06-01,meilisearch/meilisearch,30.6157283782959
2025-07-01,meilisearch/meilisearch,22.08392906188965
2025-08-01,meilisearch/meilisearch,20.240121841430664
2025-09-01,meilisearch/meilisearch,16.604978561401367
2024-10-01,memgraph/memgraph,33.25961685180664
2024-11-01,memgraph/memgraph,26.858196258544922
2024-12-01,memgraph/memgraph,29.285106658935547
2025-01-01,memgraph/memgraph,27.294662475585938
2025-02-01,memgraph/memgraph,30.00180435180664
2025-03-01,memgraph/memgraph,27.14887809753418
2025-04-01,memgraph/memgraph,24.299068450927734
2025-05-01,memgraph/memgraph,28.490589141845703
2025-06-01,memgraph/memgraph,27.9815731048584
2025-07-01,memgraph/memgraph,27.03925895690918
2025-08-01,memgraph/memgraph,24.150697708129883
2025-09-01,memgraph/memgraph,26.97128677368164
2024-10-01,milvus-io/milvus,166.43165588378906
2024-11-01,milvus-io/milvus,159.57861328125
2024-12-01,milvus-io/milvus,162.68577575683594
2025-01-01,milvus-io/milvus,162.14547729492188
2025-02-01,milvus-io/milvus,153.91873168945312
2025-03-01,milvus-io/milvus,153.52378845214844
2025-04-01,milvus-io/milvus,152.30661010742188
2025-05-01,milvus-io/milvus,144.91775512695312
2025-06-01,milvus-io/milvus,133.74412536621094
2025-07-01,milvus-io/milvus,141.54283142089844
2025-08-01,milvus-io/milvus,123.9555892944336
2025-09-01,milvus-io/milvus,116.4377212524414
2024-10-01,monetdb/monetdb,11.688950538635254
2024-11-01,monetdb/monetdb,11.916437149047852
2024-12-01,monetdb/monetdb,6.733436107635498
2025-01-01,monetdb/monetdb,6.3266754150390625
2025-02-01,monetdb/monetdb,5.0454254150390625
2025-03-01,monetdb/monetdb,6.942739963531494
2025-04-01,monetdb/monetdb,5.568955898284912
2025-05-01,monetdb/monetdb,6.733868598937988
2025-06-01,monetdb/monetdb,3.8999826908111572
2025-07-01,monetdb/monetdb,3.8654932975769043
2025-08-01,monetdb/monetdb,4.210318088531494
2025-09-01,monetdb/monetdb,5.512317180633545
2024-10-01,neo4j/neo4j,7.7669806480407715
2024-11-01,neo4j/neo4j,8.13928508758545
2024-12-01,neo4j/neo4j,10.090578079223633
2025-01-01,neo4j/neo4j,7.453680992126465
2025-02-01,neo4j/neo4j,7.260646820068359
2025-03-01,neo4j/neo4j,10.406935691833496
2025-04-01,neo4j/neo4j,10.393237113952637
2025-05-01,neo4j/neo4j,8.420438766479492
2025-06-01,neo4j/neo4j,4.437264919281006
2025-07-01,neo4j/neo4j,4.973233222961426
2025-08-01,neo4j/neo4j,3.5035829544067383
2025-09-01,neo4j/neo4j,3.5775535106658936
2024-10-01,oceanbase/oceanbase,10.877570152282715
2024-11-01,oceanbase/oceanbase,7.870358467102051
2024-12-01,oceanbase/oceanbase,12.347079277038574
2025-01-01,oceanbase/oceanbase,9.884033203125
2025-02-01,oceanbase/oceanbase,7.6522908210754395
2025-03-01,oceanbase/oceanbase,7.075032711029053
2025-04-01,oceanbase/oceanbase,8.07068920135498
2025-05-01,oceanbase/oceanbase,9.60774040222168
2025-06-01,oceanbase/oceanbase,6.6565728187561035
2025-07-01,oceanbase/oceanbase,7.204418659210205
2025-08-01,oceanbase/oceanbase,3.6211678981781006
2025-09-01,oceanbase/oceanbase,2.3751471042633057
2024-10-01,opengemini/opengemini,14.307270050048828
2024-11-01,opengemini/opengemini,11.974745750427246
2024-12-01,opengemini/opengemini,12.720630645751953
2025-01-01,opengemini/opengemini,10.135269165039062
2025-02-01,opengemini/opengemini,5.493289947509766
2025-03-01,opengemini/opengemini,4.259425163269043
2025-04-01,opengemini/opengemini,5.071835994720459
2025-05-01,opengemini/opengemini,3.9129600524902344
2025-06-01,opengemini/opengemini,4.127957344055176
2025-07-01,opengemini/opengemini,3.266425609588623
2025-08-01,opengemini/opengemini,2.4249634742736816
2025-09-01,opengemini/opengemini,1.3542555570602417
2024-10-01,opensearch-project/opensearch,145.2710723876953
2024-11-01,opensearch-project/opensearch,118.87666320800781
2024-12-01,opensearch-project/opensearch,111.1177749633789
2025-01-01,opensearch-project/opensearch,114.9724349975586
2025-02-01,opensearch-project/opensearch,114.82818603515625
2025-03-01,opensearch-project/opensearch,108.96736145019531
2025-04-01,opensearch-project/opensearch,123.4405746459961
2025-05-01,opensearch-project/opensearch,125.14869689941406
2025-06-01,opensearch-project/opensearch,121.96631622314453
2025-07-01,opensearch-project/opensearch,117.67288970947266
2025-08-01,opensearch-project/opensearch,111.95774841308594
2025-09-01,opensearch-project/opensearch,111.0180435180664
2024-10-01,orientechnologies/orientdb,6.610676288604736
2024-11-01,orientechnologies/orientdb,5.692592620849609
2024-12-01,orientechnologies/orientdb,5.180166244506836
2025-01-01,orientechnologies/orientdb,7.043922424316406
2025-02-01,orientechnologies/orientdb,6.1363606452941895
2025-03-01,orientechnologies/orientdb,6.117609977722168
2025-04-01,orientechnologies/orientdb,5.444797992706299
2025-05-01,orientechnologies/orientdb,6.238330841064453
2025-06-01,orientechnologies/orientdb,5.364412784576416
2025-07-01,orientechnologies/orientdb,4.669545650482178
2025-08-01,orientechnologies/orientdb,6.310491561889648
2025-09-01,orientechnologies/orientdb,6.544559478759766
2024-10-01,percona/percona-server,12.874673843383789
2024-11-01,percona/percona-server,11.77324104309082
2024-12-01,percona/percona-server,11.201940536499023
2025-01-01,percona/percona-server,10.205443382263184
2025-02-01,percona/percona-server,7.91937255859375
2025-03-01,percona/percona-server,4.771901607513428
2025-04-01,percona/percona-server,10.967086791992188
2025-05-01,percona/percona-server,7.376415252685547
2025-06-01,percona/percona-server,7.408009052276611
2025-07-01,percona/percona-server,14.775629043579102
2025-08-01,percona/percona-server,8.976248741149902
2025-09-01,percona/percona-server,7.249982833862305
2024-10-01,percona/percona-server-mongodb,2.2803850173950195
2024-11-01,percona/percona-server-mongodb,4.791482925415039
2024-12-01,percona/percona-server-mongodb,2.471831798553467
2025-01-01,percona/percona-server-mongodb,4.754842758178711
2025-02-01,percona/percona-server-mongodb,4.059600353240967
2025-03-01,percona/percona-server-mongodb,4.679779052734375
2025-04-01,percona/percona-server-mongodb,6.595656394958496
2025-05-01,percona/percona-server-mongodb,6.630852699279785
2025-06-01,percona/percona-server-mongodb,7.426379680633545
2025-07-01,percona/percona-server-mongodb,8.167168617248535
2025-08-01,percona/percona-server-mongodb,7.867929935455322
2025-09-01,percona/percona-server-mongodb,5.3746466636657715
2024-10-01,pingcap/tidb,158.1168212890625
2024-11-01,pingcap/tidb,159.18548583984375
2024-12-01,pingcap/tidb,160.46876525878906
2025-01-01,pingcap/tidb,152.85133361816406
2025-02-01,pingcap/tidb,144.97662353515625
2025-03-01,pingcap/tidb,144.6322021484375
2025-04-01,pingcap/tidb,152.55076599121094
2025-05-01,pingcap/tidb,156.16775512695312
2025-06-01,pingcap/tidb,156.69729614257812
2025-07-01,pingcap/tidb,149.95152282714844
2025-08-01,pingcap/tidb,142.44351196289062
2025-09-01,pingcap/tidb,136.91830444335938
2024-10-01,postgres/postgres,5.421685695648193
2024-11-01,postgres/postgres,5.979850769042969
2024-12-01,postgres/postgres,7.706209182739258
2025-01-01,postgres/postgres,7.090710639953613
2025-02-01,postgres/postgres,6.830920696258545
2025-03-01,postgres/postgres,6.815482139587402
2025-04-01,postgres/postgres,7.963947772979736
2025-05-01,postgres/postgres,8.782879829406738
2025-06-01,postgres/postgres,7.793498516082764
2025-07-01,postgres/postgres,6.571386814117432
2025-08-01,postgres/postgres,2.5942206382751465
2025-09-01,postgres/postgres,5.256667137145996
2024-10-01,prestodb/presto,107.15837860107422
2024-11-01,prestodb/presto,112.9509048461914
2024-12-01,prestodb/presto,110.02892303466797
2025-01-01,prestodb/presto,100.29557037353516
2025-02-01,prestodb/presto,112.74722290039062
2025-03-01,prestodb/presto,108.77367401123047
2025-04-01,prestodb/presto,114.1112289428711
2025-05-01,prestodb/presto,115.18756866455078
2025-06-01,prestodb/presto,116.73843383789062
2025-07-01,prestodb/presto,108.1837158203125
2025-08-01,prestodb/presto,116.08021545410156
2025-09-01,prestodb/presto,107.61167907714844
2024-10-01,prometheus/prometheus,81.41429901123047
2024-11-01,prometheus/prometheus,78.30824279785156
2024-12-01,prometheus/prometheus,73.83592987060547
2025-01-01,prometheus/prometheus,68.04647064208984
2025-02-01,prometheus/prometheus,66.4386978149414
2025-03-01,prometheus/prometheus,68.02273559570312
2025-04-01,prometheus/prometheus,61.41971206665039
2025-05-01,prometheus/prometheus,55.88726043701172
2025-06-01,prometheus/prometheus,57.864585876464844
2025-07-01,prometheus/prometheus,53.42953872680664
2025-08-01,prometheus/prometheus,54.395206451416016
2025-09-01,prometheus/prometheus,47.94795608520508
2024-10-01,qdrant/qdrant,55.88131332397461
2024-11-01,qdrant/qdrant,63.014400482177734
2024-12-01,qdrant/qdrant,62.84058380126953
2025-01-01,qdrant/qdrant,58.7779655456543
2025-02-01,qdrant/qdrant,58.64118957519531
2025-03-01,qdrant/qdrant,59.98347854614258
2025-04-01,qdrant/qdrant,57.75339889526367
2025-05-01,qdrant/qdrant,56.96608352661133
2025-06-01,qdrant/qdrant,54.07514572143555
2025-07-01,qdrant/qdrant,51.07266616821289
2025-08-01,qdrant/qdrant,53.44366455078125
2025-09-01,qdrant/qdrant,46.090511322021484
2024-10-01,questdb/questdb,45.36075973510742
2024-11-01,questdb/questdb,45.172332763671875
2024-12-01,questdb/questdb,42.794044494628906
2025-01-01,questdb/questdb,38.3868522644043
2025-02-01,questdb/questdb,37.59767532348633
2025-03-01,questdb/questdb,37.49320983886719
2025-04-01,questdb/questdb,38.488983154296875
2025-05-01,questdb/questdb,32.783660888671875
2025-06-01,questdb/questdb,34.842769622802734
2025-07-01,questdb/questdb,53.59370803833008
2025-08-01,questdb/questdb,42.041236877441406
2025-09-01,questdb/questdb,39.485565185546875
2024-10-01,ravendb/ravendb,69.22344207763672
2024-11-01,ravendb/ravendb,70.22880554199219
2024-12-01,ravendb/ravendb,70.83312225341797
2025-01-01,ravendb/ravendb,63.46864318847656
2025-02-01,ravendb/ravendb,65.11988830566406
2025-03-01,ravendb/ravendb,56.30150604248047
2025-04-01,ravendb/ravendb,63.333126068115234
2025-05-01,ravendb/ravendb,62.784202575683594
2025-06-01,ravendb/ravendb,58.59991455078125
2025-07-01,ravendb/ravendb,59.600650787353516
2025-08-01,ravendb/ravendb,58.240623474121094
2025-09-01,ravendb/ravendb,60.36891174316406
2024-10-01,realm/realm-core,16.963672637939453
2024-11-01,realm/realm-core,11.13376522064209
2024-12-01,realm/realm-core,8.734758377075195
2025-01-01,realm/realm-core,7.224690914154053
2025-02-01,realm/realm-core,5.53431510925293
2025-03-01,realm/realm-core,2.079113721847534
2025-04-01,realm/realm-core,0.9939554333686829
2025-06-01,realm/realm-core,0.3556070029735565
2025-07-01,realm/realm-core,0.46723151206970215
2024-10-01,redis/redis,32.47606658935547
2024-11-01,redis/redis,26.83769989013672
2024-12-01,redis/redis,25.814781188964844
2025-01-01,redis/redis,24.923858642578125
2025-02-01,redis/redis,29.086071014404297
2025-03-01,redis/redis,28.543466567993164
2025-04-01,redis/redis,38.54297637939453
2025-05-01,redis/redis,45.67014694213867
2025-06-01,redis/redis,35.60395050048828
2025-07-01,redis/redis,37.624969482421875
2025-08-01,redis/redis,32.56609344482422
2025-09-01,redis/redis,26.91957664489746
2024-10-01,risingwavelabs/risingwave,90.34680938720703
2024-11-01,risingwavelabs/risingwave,90.02167510986328
2024-12-01,risingwavelabs/risingwave,89.04462432861328
2025-01-01,risingwavelabs/risingwave,88.66376495361328
2025-02-01,risingwavelabs/risingwave,88.15476989746094
2025-03-01,risingwavelabs/risingwave,79.25252532958984
2025-04-01,risingwavelabs/risingwave,75.12059020996094
2025-05-01,risingwavelabs/risingwave,76.70072937011719
2025-06-01,risingwavelabs/risingwave,74.60005187988281
2025-07-01,risingwavelabs/risingwave,75.1795425415039
2025-08-01,risingwavelabs/risingwave,78.00313568115234
2025-09-01,risingwavelabs/risingwave,68.09107208251953
2024-10-01,starrocks/starrocks,227.8804931640625
2024-11-01,starrocks/starrocks,210.93637084960938
2024-12-01,starrocks/starrocks,216.12986755371094
2025-01-01,starrocks/starrocks,207.57008361816406
2025-02-01,starrocks/starrocks,203.28488159179688
2025-03-01,starrocks/starrocks,216.81219482421875
2025-04-01,starrocks/starrocks,213.22122192382812
2025-05-01,starrocks/starrocks,210.68289184570312
2025-06-01,starrocks/starrocks,191.16026306152344
2025-07-01,starrocks/starrocks,197.28305053710938
2025-08-01,starrocks/starrocks,191.03921508789062
2025-09-01,starrocks/starrocks,182.24566650390625
2024-10-01,surrealdb/surrealdb,62.83732986450195
2024-11-01,surrealdb/surrealdb,60.685367584228516
2024-12-01,surrealdb/surrealdb,57.15004348754883
2025-01-01,surrealdb/surrealdb,53.373538970947266
2025-02-01,surrealdb/surrealdb,47.21595764160156
2025-03-01,surrealdb/surrealdb,41.081504821777344
2025-04-01,surrealdb/surrealdb,49.46030044555664
2025-05-01,surrealdb/surrealdb,55.55487823486328
2025-06-01,surrealdb/surrealdb,50.29642868041992
2025-07-01,surrealdb/surrealdb,36.63300704956055
2025-08-01,surrealdb/surrealdb,39.578365325927734
2025-09-01,surrealdb/surrealdb,40.37076187133789
2024-10-01,taosdata/tdengine,108.6556167602539
2024-11-01,taosdata/tdengine,108.85790252685547
2024-12-01,taosdata/tdengine,109.92318725585938
2025-01-01,taosdata/tdengine,104.16230010986328
2025-02-01,taosdata/tdengine,104.83646392822266
2025-03-01,taosdata/tdengine,111.12435913085938
2025-04-01,taosdata/tdengine,110.68331909179688
2025-05-01,taosdata/tdengine,102.91700744628906
2025-06-01,taosdata/tdengine,96.83112335205078
2025-07-01,taosdata/tdengine,103.29322814941406
2025-08-01,taosdata/tdengine,105.45738220214844
2025-09-01,taosdata/tdengine,96.96826171875
2024-10-01,tarantool/tarantool,50.043617248535156
2024-11-01,tarantool/tarantool,52.89982604980469
2024-12-01,tarantool/tarantool,52.3659782409668
2025-01-01,tarantool/tarantool,43.96270751953125
2025-02-01,tarantool/tarantool,45.006019592285156
2025-03-01,tarantool/tarantool,40.869354248046875
2025-04-01,tarantool/tarantool,42.306915283203125
2025-05-01,tarantool/tarantool,41.577186584472656
2025-06-01,tarantool/tarantool,42.950687408447266
2025-07-01,tarantool/tarantool,41.55523681640625
2025-08-01,tarantool/tarantool,38.71558380126953
2025-09-01,tarantool/tarantool,35.960819244384766
2024-10-01,timescale/timescaledb,39.83600616455078
2024-11-01,timescale/timescaledb,40.92478561401367
2024-12-01,timescale/timescaledb,41.87250518798828
2025-01-01,timescale/timescaledb,37.858455657958984
2025-02-01,timescale/timescaledb,44.02176284790039
2025-03-01,timescale/timescaledb,42.898929595947266
2025-04-01,timescale/timescaledb,48.527061462402344
2025-05-01,timescale/timescaledb,53.06818389892578
2025-06-01,timescale/timescaledb,47.6461067199707
2025-07-01,timescale/timescaledb,51.270782470703125
2025-08-01,timescale/timescaledb,49.781131744384766
2025-09-01,timescale/timescaledb,50.33723068237305
2024-10-01,trinodb/trino,173.2798614501953
2024-11-01,trinodb/trino,164.8733673095703
2024-12-01,trinodb/trino,155.07980346679688
2025-01-01,trinodb/trino,150.82875061035156
2025-02-01,trinodb/trino,156.45489501953125
2025-03-01,trinodb/trino,145.9140625
2025-04-01,trinodb/trino,132.997314453125
2025-05-01,trinodb/trino,122.16288757324219
2025-06-01,trinodb/trino,107.26859283447266
2025-07-01,trinodb/trino,95.23506164550781
2025-08-01,trinodb/trino,95.96974182128906
2025-09-01,trinodb/trino,86.38065338134766
2024-10-01,typedb/typedb,11.888168334960938
2024-11-01,typedb/typedb,13.275527000427246
2024-12-01,typedb/typedb,12.786479949951172
2025-01-01,typedb/typedb,11.2688627243042
2025-02-01,typedb/typedb,12.712265968322754
2025-03-01,typedb/typedb,14.761141777038574
2025-04-01,typedb/typedb,11.568549156188965
2025-05-01,typedb/typedb,13.458563804626465
2025-06-01,typedb/typedb,9.34144401550293
2025-07-01,typedb/typedb,12.143390655517578
2025-08-01,typedb/typedb,9.01557731628418
2025-09-01,typedb/typedb,9.350804328918457
2024-10-01,typesense/typesense,27.899293899536133
2024-11-01,typesense/typesense,24.64470863342285
2024-12-01,typesense/typesense,24.776334762573242
2025-01-01,typesense/typesense,19.524215698242188
2025-02-01,typesense/typesense,25.117341995239258
2025-03-01,typesense/typesense,23.242679595947266
2025-04-01,typesense/typesense,22.878345489501953
2025-05-01,typesense/typesense,22.49066925048828
2025-06-01,typesense/typesense,21.042720794677734
2025-07-01,typesense/typesense,16.509437561035156
2025-08-01,typesense/typesense,20.453243255615234
2025-09-01,typesense/typesense,20.812915802001953
2024-10-01,valkey-io/valkey,64.45689392089844
2024-11-01,valkey-io/valkey,71.29996490478516
2024-12-01,valkey-io/valkey,75.27284240722656
2025-01-01,valkey-io/valkey,73.97675323486328
2025-02-01,valkey-io/valkey,74.94464111328125
2025-03-01,valkey-io/valkey,62.56987762451172
2025-04-01,valkey-io/valkey,68.28905487060547
2025-05-01,valkey-io/valkey,67.42157745361328
2025-06-01,valkey-io/valkey,63.69139862060547
2025-07-01,valkey-io/valkey,61.30900955200195
2025-08-01,valkey-io/valkey,58.39491653442383
2025-09-01,valkey-io/valkey,52.16264343261719
2024-10-01,vdaas/vald,12.145140647888184
2024-11-01,vdaas/vald,11.164300918579102
2024-12-01,vdaas/vald,11.059558868408203
2025-01-01,vdaas/vald,13.133981704711914
2025-02-01,vdaas/vald,12.684565544128418
2025-03-01,vdaas/vald,13.204429626464844
2025-04-01,vdaas/vald,13.516319274902344
2025-05-01,vdaas/vald,12.808084487915039
2025-06-01,vdaas/vald,12.126481056213379
2025-07-01,vdaas/vald,12.278229713439941
2025-08-01,vdaas/vald,12.651915550231934
2025-09-01,vdaas/vald,15.49937915802002
2024-10-01,vespa-engine/vespa,54.05829620361328
2024-11-01,vespa-engine/vespa,60.47804260253906
2024-12-01,vespa-engine/vespa,52.61377716064453
2025-01-01,vespa-engine/vespa,49.4280891418457
2025-02-01,vespa-engine/vespa,53.06901550292969
2025-03-01,vespa-engine/vespa,55.07733917236328
2025-04-01,vespa-engine/vespa,55.98655319213867
2025-05-01,vespa-engine/vespa,59.25485610961914
2025-06-01,vespa-engine/vespa,48.498313903808594
2025-07-01,vespa-engine/vespa,45.81557083129883
2025-08-01,vespa-engine/vespa,44.73583984375
2025-09-01,vespa-engine/vespa,40.295654296875
2024-10-01,victoriametrics/victoriametrics,97.08511352539062
2024-11-01,victoriametrics/victoriametrics,97.08438110351562
2024-12-01,victoriametrics/victoriametrics,91.77717590332031
2025-01-01,victoriametrics/victoriametrics,95.903564453125
2025-02-01,victoriametrics/victoriametrics,100.66626739501953
2025-03-01,victoriametrics/victoriametrics,94.0720443725586
2025-04-01,victoriametrics/victoriametrics,100.2694091796875
2025-05-01,victoriametrics/victoriametrics,96.91708374023438
2025-06-01,victoriametrics/victoriametrics,104.19246673583984
2025-07-01,victoriametrics/victoriametrics,78.47259521484375
2025-08-01,victoriametrics/victoriametrics,74.41365814208984
2025-09-01,victoriametrics/victoriametrics,57.915252685546875
2024-10-01,vitessio/vitess,50.3220329284668
2024-11-01,vitessio/vitess,51.148624420166016
2024-12-01,vitessio/vitess,54.738651275634766
2025-01-01,vitessio/vitess,62.40481185913086
2025-02-01,vitessio/vitess,60.27842330932617
2025-03-01,vitessio/vitess,57.813995361328125
2025-04-01,vitessio/vitess,52.64079666137695
2025-05-01,vitessio/vitess,47.40045166015625
2025-06-01,vitessio/vitess,44.97645950317383
2025-07-01,vitessio/vitess,49.89540481567383
2025-08-01,vitessio/vitess,39.44534683227539
2025-09-01,vitessio/vitess,37.884464263916016
2024-10-01,xtdb/xtdb,27.595569610595703
2024-11-01,xtdb/xtdb,26.381505966186523
2024-12-01,xtdb/xtdb,23.284717559814453
2025-01-01,xtdb/xtdb,23.989978790283203
2025-02-01,xtdb/xtdb,22.850521087646484
2025-03-01,xtdb/xtdb,23.819679260253906
2025-04-01,xtdb/xtdb,23.52828025817871
2025-05-01,xtdb/xtdb,22.08365821838379
2025-06-01,xtdb/xtdb,23.33805274963379
2025-07-01,xtdb/xtdb,22.19147491455078
2025-08-01,xtdb/xtdb,22.03510093688965
2025-09-01,xtdb/xtdb,20.9456729888916
2024-10-01,ydb-platform/ydb,232.78440856933594
2024-11-01,ydb-platform/ydb,235.60537719726562
2024-12-01,ydb-platform/ydb,238.03614807128906
2025-01-01,ydb-platform/ydb,243.5507354736328
2025-02-01,ydb-platform/ydb,242.4770050048828
2025-03-01,ydb-platform/ydb,239.96424865722656
2025-04-01,ydb-platform/ydb,258.6754150390625
2025-05-01,ydb-platform/ydb,259.2495422363281
2025-06-01,ydb-platform/ydb,268.1167297363281
2025-07-01,ydb-platform/ydb,274.2600402832031
2025-08-01,ydb-platform/ydb,274.2535095214844
2025-09-01,ydb-platform/ydb,274.7593078613281
2024-10-01,ytsaurus/ytsaurus,35.01166534423828
2024-11-01,ytsaurus/ytsaurus,30.614431381225586
2024-12-01,ytsaurus/ytsaurus,29.53776741027832
2025-01-01,ytsaurus/ytsaurus,25.12716293334961
2025-02-01,ytsaurus/ytsaurus,27.739078521728516
2025-03-01,ytsaurus/ytsaurus,35.4682502746582
2025-04-01,ytsaurus/ytsaurus,34.8686408996582
2025-05-01,ytsaurus/ytsaurus,33.149620056152344
2025-06-01,ytsaurus/ytsaurus,26.96932029724121
2025-07-01,ytsaurus/ytsaurus,22.84922218322754
2025-08-01,ytsaurus/ytsaurus,19.523283004760742
2025-09-01,ytsaurus/ytsaurus,22.767301559448242
2024-10-01,yugabyte/yugabyte-db,161.68284606933594
2024-11-01,yugabyte/yugabyte-db,168.6757049560547
2024-12-01,yugabyte/yugabyte-db,160.576171875
2025-01-01,yugabyte/yugabyte-db,155.5228271484375
2025-02-01,yugabyte/yugabyte-db,155.3059844970703
2025-03-01,yugabyte/yugabyte-db,160.9401397705078
2025-04-01,yugabyte/yugabyte-db,156.81549072265625
2025-05-01,yugabyte/yugabyte-db,162.74282836914062
2025-06-01,yugabyte/yugabyte-db,157.6293182373047
2025-07-01,yugabyte/yugabyte-db,139.9287872314453
2025-08-01,yugabyte/yugabyte-db,131.57521057128906
2025-09-01,yugabyte/yugabyte-db,122.8870620727539
